Manufacturer Name,Part number,Part Description,Distributor,SKU,Stock Quantity,MOQ- Minimum Order Quantity,Packaging,Currency,Price 1,Price 10,Price 25,Price 50,Price 100,Price 200,Price 250,Price 500,Price 1000,Price 2000,Price 3000,Price 4000,Price 5000,Price 10000,Price 50000,Price 100000
RFMD,689-1082-1-ND,,Digi-Key,689-1082-1-ND,0,1,Cut Tape,USD,8.00000,7.19200,6.54120,,5.92100,,5.42500,,,,,,,,,
RFMD,689-1082-6-ND,,Digi-Key,689-1082-6-ND,0,1,Custom Reel,USD,8.00000,7.19200,6.54120,,5.92100,,5.42500,,,,,,,,,
RFMD,689-1071-ND,,Digi-Key,689-1071-ND,0,25,Bulk,USD,,,101.88760,,,,,,,,,,,,,
RFMD,689-1096-1-ND,,Digi-Key,689-1096-1-ND,0,1,Cut Tape,USD,6.81000,6.12500,5.57040,,5.04240,,4.62000,,,,,,,,,
RFMD,689-1096-2-ND,,Digi-Key,689-1096-2-ND,0,750,Tape & Reel,USD,,,,,,,,,,,,,,,,
RFMD,689-1096-6-ND,,Digi-Key,689-1096-6-ND,0,1,Custom Reel,USD,6.81000,6.12500,5.57040,,5.04240,,4.62000,,,,,,,,,
RFMD,689-1075-ND,,Digi-Key,689-1075-ND,1359,1,Bulk,USD,4.82000,4.30000,3.87000,,3.52600,,3.18200,2.85520,2.40800,,,,,,,
RFMD,689-1078-ND,,Digi-Key,689-1078-ND,0,25,Bulk,USD,,,101.88760,,,,,,,,,,,,,
RFMD,689-1085-1-ND,,Digi-Key,689-1085-1-ND,0,1,Cut Tape,USD,5.56000,4.97900,4.47760,,4.07230,,3.68632,3.30030,2.77920,,,,,,,
RFMD,689-1085-2-ND,,Digi-Key,689-1085-2-ND,0,2500,Tape & Reel,USD,,,,,,,,,,,,,,,,
RFMD,689-1085-6-ND,,Digi-Key,689-1085-6-ND,0,1,Custom Reel,USD,5.56000,4.97900,4.47760,,4.07230,,3.68632,3.30030,2.77920,,,,,,,
RFMD,689-1092-1-ND,,Digi-Key,689-1092-1-ND,543,1,Cut Tape,USD,11.97000,10.76500,9.79040,,8.86240,,8.12000,,,,,,,,,
RFMD,689-1092-6-ND,,Digi-Key,689-1092-6-ND,0,1,Custom Reel,USD,11.97000,10.76500,9.79040,,8.86240,,8.12000,,,,,,,,,
RFMD,689-1092-2-ND,,Digi-Key,689-1092-2-ND,0,750,Tape & Reel,USD,,,,,,,,,,,,,,,,
RFMD,689-1081-1-ND,,Digi-Key,689-1081-1-ND,2935,1,Cut Tape,USD,15.73000,14.27600,13.23640,,12.12750,,11.08800,,,,,,,,,
RFMD,689-1081-6-ND,,Digi-Key,689-1081-6-ND,2935,1,Custom Reel,USD,15.73000,14.27600,13.23640,,12.12750,,11.08800,,,,,,,,,
RFMD,689-1081-2-ND,,Digi-Key,689-1081-2-ND,2250,750,Tape & Reel,USD,,,,,,,,,,,,,,,,
RFMD,RF2469,,Quest,RF2469,250,,,USD,4.50000,,,,,,,,,,,,,,,
RFMD,RF3158,,Quest,RF3158,8,,,USD,6.75000,,,,,,,,,,,,,,,
RFMD,RFMP1321,,Quest,RFMP1321,350,,,USD,4.00000,,,,,,,,,,,,,,,
RFMD,RF2326T,,Quest,RF2326T,164,,,USD,7.87500,,,,,,,,,,,,,,,
RFMD,RF3448SR,,Quest,RF3448SR,150,,,,,,,,,,,,,,,,,,,
RFMD,RF2604,,Quest,RF2604,1,,,,,,,,,,,,,,,,,,,
RFMD,RF3449SR,,Quest,RF3449SR,155,,,,,,,,,,,,,,,,,,,
RFMD,RF2604-PCBA,,Quest,RF2604-PCBA,1,,,,,,,,,,,,,,,,,,,
RFMD,RF2671TR7,,Quest,RF2671TR7,400,,,,,,,,,,,,,,,,,,,
RFMD,RF3158A,,Quest,RF3158A,35,,,,,,,,,,,,,,,,,,,
RFMD,RF2705SR,,Quest,RF2705SR,73,,,,,,,,,,,,,,,,,,,
RFMD,RF2048,,Quest,RF2048,213,,,USD,4.50000,,,,,,,,,,,,,,,
RFMD,RF9233TR13,,Quest,RF9233TR13,14059,,,,,,,,,,,,,,,,,,,
RFMD,RF5111TR7,,Quest,RF5111TR7,3483,,,,,,,,,,,,,,,,,,,
RFMD,RF2690,,Quest,RF2690,107,,,USD,4.50000,,,,,,,,,,,,,,,
RFMD,RF2157,,Quest,RF2157,250,,,,,,,,,,,,,,,,,,,
RFMD,RF5176,,Quest,RF5176,180,,,,,,,,,,,,,,,,,,,
RFMD,RF6242SR,,Quest,RF6242SR,100,,,,,,,,,,,,,,,,,,,
RFMD,RF6242E4.6,,Quest,RF6242E4.6,5,,,,,,,,,,,,,,,,,,,
RFMD,689-1098-2-ND,,Digi-Key,689-1098-2-ND,0,2500,Tape & Reel,USD,,,,,,,,,,,,,,,,
RFMD,689-1098-1-ND,,Digi-Key,689-1098-1-ND,0,1,Cut Tape,USD,9.16000,8.23600,7.49040,,6.78050,,6.21252,5.68000,4.93450,,,,,,,
RFMD,689-1098-6-ND,,Digi-Key,689-1098-6-ND,0,1,Custom Reel,USD,9.16000,8.23600,7.49040,,6.78050,,6.21252,5.68000,4.93450,,,,,,,
RFMD,RF2492T,,Quest,RF2492T,96,,,,,,,,,,,,,,,,,,,
RFMD,RF2174,,Quest,RF2174,43,,,,,,,,,,,,,,,,,,,
RFMD,RF2174,,EDX,RF2174,6,,,,,,,,,,,,,,,,,,,
RFMD,RF3158SR,,Quest,RF3158SR,100,,,,,,,,,,,,,,,,,,,
RFMD,RF3158SR,,NetSource Technology,RF3158SR,123,,,,,,,,,,,,,,,,,,,
RFMD,RF2314,,Quest,RF2314,10,,,USD,6.00000,,,,,,,,,,,,,,,
RFMD,RF2314,,Express Electronics,RF2314,50,,,,,,,,,,,,,,,,,,,
RFMD,RF2314,,Cyclops Electronics,RF2314,50,,,,,,,,,,,,,,,,,,,
RFMD,CGA-0116-ND,,Digi-Key,CGA-0116-ND,0,1000,,USD,,,,,,,,,2.44000,,,,,,,
RFMD,RF2492,,Quest,RF2492,96,,,,,,,,,,,,,,,,,,,
RFMD,RF3158SB,,Quest,RF3158SB,5,,,,,,,,,,,,,,,,,,,
RFMD,689-1099-2-ND,,Digi-Key,689-1099-2-ND,0,2500,Tape & Reel,USD,,,,,,,,,,,,,5.50000,,,
RFMD,689-1099-6-ND,,Digi-Key,689-1099-6-ND,0,1,Custom Reel,USD,11.35000,10.20800,9.28400,,8.40400,,7.70000,7.04000,6.11600,,,,,,,
RFMD,689-1099-1-ND,,Digi-Key,689-1099-1-ND,0,1,Cut Tape,USD,11.35000,10.20800,9.28400,,8.40400,,7.70000,7.04000,6.11600,,,,,,,
RFMD,ML5805DM-T,,Cyclops Electronics,ML5805DM-T,152,,,,,,,,,,,,,,,,,,,
RFMD,RF3159,,Quest,RF3159,34,,,,,,,,,,,,,,,,,,,
RFMD,RF3159,,NetSource Technology,RF3159,444,,,,,,,,,,,,,,,,,,,
RFMD,RP1321,,Bristol Electronics,RP1321,3600,,,USD,0.99000,,,,,,,,,,,,,,,
RFMD,RP1321,,Quest,RP1321,350,,,USD,4.00000,,,,,,,,,,,,,,,
RFMD,RF2498,,Quest,RF2498,490,,,,,,,,,,,,,,,,,,,
RFMD,RF6241SR,,Quest,RF6241SR,106,,,,,,,,,,,,,,,,,,,
RFMD,RF6245SR,,Quest,RF6245SR,95,,,,,,,,,,,,,,,,,,,
RFMD,RF3163ASB,,Quest,RF3163ASB,5,,,,,,,,,,,,,,,,,,,
RFMD,599-1005-6-ND,,Digi-Key,599-1005-6-ND,5816,1,Custom Reel,USD,4.29000,3.84000,3.45280,,3.14030,,2.84264,2.54500,,,,,,,,
RFMD,599-1005-1-ND,,Digi-Key,599-1005-1-ND,5816,1,Cut Tape,USD,4.29000,3.84000,3.45280,,3.14030,,2.84264,2.54500,,,,,,,,
RFMD,599-1005-2-ND,,Digi-Key,599-1005-2-ND,5000,1000,Tape & Reel,USD,,,,,,,,,2.08362,1.97944,,,1.90502,1.84549,,
RFMD,2066353,,Farnell,2066353,0,1,,GBP,23.89000,20.89000,,,17.31000,15.58000,,,,,,,,,,
RFMD,2066353,,element14 APAC,2066353,0,1,Bulk,SGD,56.85000,49.71000,,,41.18000,37.07000,,,,,,,,,,
RFMD,SBB2089Z,,Component Sense,SBB2089Z,936,,,,,,,,,,,,,,,,,,,
RFMD,SBB-2089Z,,EarthTron,SBB-2089Z,662,,,,,,,,,,,,,,,,,,,
RFMD,SBA-4086-ND,,Digi-Key,SBA-4086-ND,0,1000,,USD,,,,,,,,,1.55000,,,,,,,
RFMD,599-1003-6-ND,,Digi-Key,599-1003-6-ND,1303,1,Custom Reel,USD,4.20000,3.76600,3.38640,,3.07980,,2.78784,2.49592,,,,,,,,
RFMD,599-1003-1-ND,,Digi-Key,599-1003-1-ND,1303,1,Cut Tape,USD,4.20000,3.76600,3.38640,,3.07980,,2.78784,2.49592,,,,,,,,
RFMD,599-1003-2-ND,,Digi-Key,599-1003-2-ND,1000,1000,Tape & Reel,USD,,,,,,,,,2.04344,1.94127,,,1.86829,1.80990,,
RFMD,CGA-3318-ND,,Digi-Key,CGA-3318-ND,0,500,,USD,,,,,,,,1.47000,,,,,,,,
RFMD,SBB-4089-ND,,Digi-Key,SBB-4089-ND,0,1000,,USD,,,,,,,,,1.80000,,,,,,,
RFMD,SBB-4089,,Freelance Electronics,SBB-4089,16,,,USD,1.44000,,,,,,,,,,,,,,,
RFMD,599-1006-6-ND,,Digi-Key,599-1006-6-ND,6686,1,Custom Reel,USD,3.90000,3.49100,3.13880,,2.85480,,2.58424,2.31364,,,,,,,,
RFMD,599-1006-1-ND,,Digi-Key,599-1006-1-ND,6686,1,Cut Tape,USD,3.90000,3.49100,3.13880,,2.85480,,2.58424,2.31364,,,,,,,,
RFMD,599-1006-2-ND,,Digi-Key,599-1006-2-ND,6000,1000,Tape & Reel,USD,,,,,,,,,1.89420,1.79949,,,1.73184,1.67772,,
RFMD,2066355,,element14 APAC,2066355,0,1,Bulk,SGD,55.70000,49.69000,,,41.18000,37.07000,,,,,,,,,,
RFMD,2066355,,Farnell,2066355,0,1,,GBP,23.41000,20.88000,,,17.31000,15.58000,,,,,,,,,,
RFMD,SBB4089Z,,Quest,SBB4089Z,45,,,USD,6.03000,,,,,,,,,,,,,,,
RFMD,SBB-4089Z,,EarthTron,SBB-4089Z,648,,,,,,,,,,,,,,,,,,,
RFMD,SBB-1089-ND,,Digi-Key,SBB-1089-ND,0,1000,,USD,,,,,,,,,2.05000,,,,,,,
RFMD,SBB-5089-ND,,Digi-Key,SBB-5089-ND,0,1000,,USD,,,,,,,,,1.80000,,,,,,,
RFMD,CGA-3318Z-ND,,Digi-Key,CGA-3318Z-ND,0,500,Tape & Reel,USD,,,,,,,,2.02520,,,,,,,,
RFMD,CGA3318Z,,Area51,CGA3318Z,3,,,,,,,,,,,,,,,,,,,
RFMD,599-1004-1-ND,,Digi-Key,599-1004-1-ND,6613,1,Cut Tape,USD,4.29000,3.84000,3.45280,,3.14030,,2.84264,2.54500,,,,,,,,
RFMD,599-1004-6-ND,,Digi-Key,599-1004-6-ND,6613,1,Custom Reel,USD,4.29000,3.84000,3.45280,,3.14030,,2.84264,2.54500,,,,,,,,
RFMD,599-1004-2-ND,,Digi-Key,599-1004-2-ND,6000,1000,Tape & Reel,USD,,,,,,,,,2.08362,1.97944,,,1.90502,1.84549,,
RFMD,SBB-1089Z,,EarthTron,SBB-1089Z,418,,,,,,,,,,,,,,,,,,,
RFMD,CGA-6618-ND,,Digi-Key,CGA-6618-ND,0,500,,USD,,,,,,,,3.40002,,,,,,,,
RFMD,599-1001-1-ND,,Digi-Key,599-1001-1-ND,895,1,Cut Tape,USD,4.20000,3.76600,3.38640,,3.07980,,2.78784,2.49592,,,,,,,,
RFMD,599-1001-6-ND,,Digi-Key,599-1001-6-ND,895,1,Custom Reel,USD,4.20000,3.76600,3.38640,,3.07980,,2.78784,2.49592,,,,,,,,
RFMD,599-1001-2-ND,,Digi-Key,599-1001-2-ND,0,1000,Tape & Reel,USD,,,,,,,,,2.04344,1.94127,,,1.86829,1.80990,,
RFMD,599-1080-1-ND,,Digi-Key,599-1080-1-ND,0,1,Cut Tape,USD,9.59000,,7.62600,,6.64200,,,,,,,,,,,
RFMD,599-1080-2-ND,,Digi-Key,599-1080-2-ND,0,1000,Tape & Reel,USD,,,,,,,,,3.44400,,,,,,,
RFMD,599-1080-6-ND,,Digi-Key,599-1080-6-ND,0,1,Custom Reel,USD,9.59000,,7.62600,,6.64200,,,,,,,,,,,
RFMD,599-1002-6-ND,,Digi-Key,599-1002-6-ND,2122,1,Custom Reel,USD,4.37000,3.91400,3.51960,,3.20090,,2.89748,2.59408,,,,,,,,
RFMD,599-1002-1-ND,,Digi-Key,599-1002-1-ND,2122,1,Cut Tape,USD,4.37000,3.91400,3.51960,,3.20090,,2.89748,2.59408,,,,,,,,
RFMD,599-1002-2-ND,,Digi-Key,599-1002-2-ND,2000,1000,Tape & Reel,USD,,,,,,,,,2.12380,2.01761,,,1.94176,1.88108,,
RFMD,599-1007-6-ND,,Digi-Key,599-1007-6-ND,6112,1,Custom Reel,USD,3.90000,3.49100,3.13880,,2.85480,,2.58424,2.31364,,,,,,,,
RFMD,599-1007-1-ND,,Digi-Key,599-1007-1-ND,6112,1,Cut Tape,USD,3.90000,3.49100,3.13880,,2.85480,,2.58424,2.31364,,,,,,,,
RFMD,599-1007-2-ND,,Digi-Key,599-1007-2-ND,6000,1000,Tape & Reel,USD,,,,,,,,,1.89420,1.79949,,,1.73184,1.67772,,
RFMD,2066356,,element14 APAC,2066356,0,1,Bulk,SGD,57.68000,50.42000,,,41.80000,37.62000,,,,,,,,,,
RFMD,2066356,,Farnell,2066356,0,1,,GBP,24.24000,21.19000,,,17.57000,15.81000,,,,,,,,,,
RFMD,SBB-5089Z,,Angenic,SBB-5089Z,7,,,,,,,,,,,,,,,,,,,
RFMD,SBB-5089Z,,EarthTron,SBB-5089Z,1138,,,,,,,,,,,,,,,,,,,
RFMD,SBB-2089-ND,,Digi-Key,SBB-2089-ND,0,1000,,USD,,,,,,,,,2.05000,,,,,,,
RFMD,SBB-2089,,Angenic,SBB-2089,13,,,,,,,,,,,,,,,,,,,
RFMD,SBA-5086-ND,,Digi-Key,SBA-5086-ND,0,1000,,USD,,,,,,,,,1.55000,,,,,,,
RFMD,SBA-5089-ND,,Digi-Key,SBA-5089-ND,0,1000,,USD,,,,,,,,,1.50796,,,,,,,
RFMD,SBA-5089,,NetSource Technology,SBA-5089,704,,,,,,,,,,,,,,,,,,,
RFMD,599-1000-6-ND,,Digi-Key,599-1000-6-ND,5163,1,Custom Reel,USD,4.37000,3.91400,3.51960,,3.20090,,2.89748,2.59408,,,,,,,,
RFMD,599-1000-1-ND,,Digi-Key,599-1000-1-ND,5163,1,Cut Tape,USD,4.37000,3.91400,3.51960,,3.20090,,2.89748,2.59408,,,,,,,,
RFMD,599-1000-2-ND,,Digi-Key,599-1000-2-ND,5000,1000,Tape & Reel,USD,,,,,,,,,2.12380,2.01761,,,1.94176,1.88108,,
RFMD,SBA-4089-ND,,Digi-Key,SBA-4089-ND,0,1000,,USD,,,,,,,,,1.55000,,,,,,,
RFMD,SDM-08060-B1F-ND,,Digi-Key,SDM-08060-B1F-ND,0,2,Bulk,USD,,,,,,,,,,,,,,,,
RFMD,SBW-5089-ND,,Digi-Key,SBW-5089-ND,0,1000,,USD,,,,,,,,,3.84999,,,,,,,
RFMD,SGA-0363-ND,,Digi-Key,SGA-0363-ND,0,3000,,USD,,,,,,,,,,,0.51000,,,,,
RFMD,599-1016-6-ND,,Digi-Key,599-1016-6-ND,3633,1,Custom Reel,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1016-1-ND,,Digi-Key,599-1016-1-ND,3633,1,Cut Tape,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1016-2-ND,,Digi-Key,599-1016-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.50512,,,,,
RFMD,SBF-5089-ND,,Digi-Key,SBF-5089-ND,0,1000,,USD,,,,,,,,,2.80913,,,,,,,
RFMD,SDM-09060-B1F-ND,,Digi-Key,SDM-09060-B1F-ND,0,2,Bulk,USD,,,,,,,,,,,,,,,,
RFMD,SGA-1263Z-ND,,Digi-Key,SGA-1263Z-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.50400,,,,,
RFMD,599-1014-6-ND,,Digi-Key,599-1014-6-ND,3189,1,Custom Reel,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1014-1-ND,,Digi-Key,599-1014-1-ND,3189,1,Cut Tape,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1014-2-ND,,Digi-Key,599-1014-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.50512,,,,,
RFMD,599-1010-6-ND,,Digi-Key,599-1010-6-ND,109,1,Custom Reel,USD,8.53000,7.66700,6.97280,,6.31180,,5.78304,5.28736,,,,,,,,
RFMD,599-1010-1-ND,,Digi-Key,599-1010-1-ND,109,1,Cut Tape,USD,8.53000,7.66700,6.97280,,6.31180,,5.78304,5.28736,,,,,,,,
RFMD,599-1010-2-ND,,Digi-Key,599-1010-2-ND,0,1000,Tape & Reel,USD,,,,,,,,,4.46121,4.29598,,,4.13075,4.06466,,
RFMD,SGA-0163Z-ND,,Digi-Key,SGA-0163Z-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.56000,,,,,
RFMD,SGA-0163Z,,Voyager Components,SGA-0163Z,3000,,,,,,,,,,,,,,,,,,,
RFMD,SDM-08120-ND,,Digi-Key,SDM-08120-ND,0,2,Bulk,USD,,,,,,,,,,,,,,,,
RFMD,599-1012-6-ND,,Digi-Key,599-1012-6-ND,7375,1,Custom Reel,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1012-1-ND,,Digi-Key,599-1012-1-ND,7375,1,Cut Tape,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1012-2-ND,,Digi-Key,599-1012-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.50512,,,,,
RFMD,SGA2163Z,,Quest,SGA2163Z,2947,,,USD,2.16000,,,,,,,,,,,,,,,
RFMD,SGA-2163Z,,EarthTron,SGA-2163Z,326,,,,,,,,,,,,,,,,,,,
RFMD,SGA-2163Z,,Voyager Components,SGA-2163Z,300,,,,,,,,,,,,,,,,,,,
RFMD,SGA-1163Z-ND,,Digi-Key,SGA-1163Z-ND,0,3000,,USD,,,,,,,,,,,0.92800,,,,,
RFMD,SDM-09120-ND,,Digi-Key,SDM-09120-ND,0,2,Bulk,USD,,,,,,,,,,,,,,,,
RFMD,SBF-4089-ND,,Digi-Key,SBF-4089-ND,0,1000,,USD,,,,,,,,,2.18000,,,,,,,
RFMD,599-1015-6-ND,,Digi-Key,599-1015-6-ND,1744,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1015-1-ND,,Digi-Key,599-1015-1-ND,1744,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1015-2-ND,,Digi-Key,599-1015-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,599-1008-6-ND,,Digi-Key,599-1008-6-ND,157,1,Custom Reel,USD,5.03000,4.50200,4.04800,,3.68170,,3.33276,2.98378,,,,,,,,
RFMD,599-1008-1-ND,,Digi-Key,599-1008-1-ND,157,1,Cut Tape,USD,5.03000,4.50200,4.04800,,3.68170,,3.33276,2.98378,,,,,,,,
RFMD,599-1008-2-ND,,Digi-Key,599-1008-2-ND,0,1000,Tape & Reel,USD,,,,,,,,,2.44286,2.32072,,,2.23347,2.16368,,
RFMD,SBF4089Z,,Angenic,SBF4089Z,20,,,,,,,,,,,,,,,,,,,
RFMD,599-1013-1-ND,,Digi-Key,599-1013-1-ND,1675,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1013-2-ND,,Digi-Key,599-1013-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,599-1013-6-ND,,Digi-Key,599-1013-6-ND,0,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,SGA-2186Z,,EarthTron,SGA-2186Z,100,,,,,,,,,,,,,,,,,,,
RFMD,599-1011-1-ND,,Digi-Key,599-1011-1-ND,3615,1,Cut Tape,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1011-6-ND,,Digi-Key,599-1011-6-ND,3615,1,Custom Reel,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1011-2-ND,,Digi-Key,599-1011-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.50512,,,,,
RFMD,SGA-0363Z,,Quest,SGA-0363Z,3155,,,USD,2.76000,,,,,,,,,,,,,,,
RFMD,SGA0363Z,,Freelance Electronics,SGA0363Z,2315,,,USD,0.70000,,,,,,,,,,,,,,,
RFMD,SGA0363Z,,Cyclops Electronics,SGA0363Z,388,,,,,,,,,,,,,,,,,,,
RFMD,SGA-0363Z,,EarthTron,SGA-0363Z,318,,,,,,,,,,,,,,,,,,,
RFMD,599-1009-6-ND,,Digi-Key,599-1009-6-ND,1041,1,Custom Reel,USD,5.03000,4.50200,4.04800,,3.68170,,3.33276,2.98378,,,,,,,,
RFMD,599-1009-1-ND,,Digi-Key,599-1009-1-ND,1041,1,Cut Tape,USD,5.03000,4.50200,4.04800,,3.68170,,3.33276,2.98378,,,,,,,,
RFMD,599-1009-2-ND,,Digi-Key,599-1009-2-ND,0,1000,Tape & Reel,USD,,,,,,,,,2.44286,2.32072,,,2.23347,2.16368,,
RFMD,599-1020-6-ND,,Digi-Key,599-1020-6-ND,8129,1,Custom Reel,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1020-1-ND,,Digi-Key,599-1020-1-ND,8129,1,Cut Tape,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1020-2-ND,,Digi-Key,599-1020-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.58089,,,,,
RFMD,599-1017-1-ND,,Digi-Key,599-1017-1-ND,395,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1017-6-ND,,Digi-Key,599-1017-6-ND,0,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1017-2-ND,,Digi-Key,599-1017-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,SGA-2386Z,,Quest,SGA-2386Z,85,,,USD,2.76000,,,,,,,,,,,,,,,
RFMD,SGA-2386Z,,EarthTron,SGA-2386Z,220,,,,,,,,,,,,,,,,,,,
RFMD,599-1022-6-ND,,Digi-Key,599-1022-6-ND,7637,1,Custom Reel,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1022-1-ND,,Digi-Key,599-1022-1-ND,7637,1,Cut Tape,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1022-2-ND,,Digi-Key,599-1022-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.58089,,,,,
RFMD,599-1021-1-ND,,Digi-Key,599-1021-1-ND,3394,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1021-6-ND,,Digi-Key,599-1021-6-ND,3394,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1021-2-ND,,Digi-Key,599-1021-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,599-1028-6-ND,,Digi-Key,599-1028-6-ND,3101,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1028-1-ND,,Digi-Key,599-1028-1-ND,3101,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1028-2-ND,,Digi-Key,599-1028-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.68880,,,,,
RFMD,599-1026-1-ND,,Digi-Key,599-1026-1-ND,6662,1,Cut Tape,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1026-6-ND,,Digi-Key,599-1026-6-ND,6662,1,Custom Reel,USD,1.50000,1.32400,1.19480,,1.04560,,0.91696,0.81324,0.64313,,,,,,,
RFMD,599-1026-2-ND,,Digi-Key,599-1026-2-ND,6000,3000,Tape & Reel,USD,,,,,,,,,,,0.58089,,,,,
RFMD,SGA3563Z,,Freedom EMG,SGA3563Z,95,,,,,,,,,,,,,,,,,,,
RFMD,SGA-3563Z,,EarthTron,SGA-3563Z,1402,,,,,,,,,,,,,,,,,,,
RFMD,599-1018-1-ND,,Digi-Key,599-1018-1-ND,511,1,Cut Tape,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1018-6-ND,,Digi-Key,599-1018-6-ND,511,1,Custom Reel,USD,1.30000,1.15100,1.03920,,0.90920,,0.79736,0.70716,0.55924,,,,,,,
RFMD,599-1018-2-ND,,Digi-Key,599-1018-2-ND,0,3000,Tape & Reel,USD,,,,,,,,,,,0.50512,,,,,
RFMD,SGA-2463Z,,Select Technology,SGA-2463Z,183,,,,,,,,,,,,,,,,,,,
RFMD,599-1031-6-ND,,Digi-Key,599-1031-6-ND,3456,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1031-1-ND,,Digi-Key,599-1031-1-ND,3456,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1031-2-ND,,Digi-Key,599-1031-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,599-1027-6-ND,,Digi-Key,599-1027-6-ND,5001,1,Custom Reel,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1027-1-ND,,Digi-Key,599-1027-1-ND,5001,1,Cut Tape,USD,2.35000,2.12500,1.90400,,1.71220,,1.52028,1.32840,1.09962,,,,,,,
RFMD,599-1027-2-ND,,Digi-Key,599-1027-2-ND,3000,3000,Tape & Reel,USD,,,,,,,,,,,0.99630,,,,,
RFMD,SGA-3586Z,,EarthTron,SGA-3586Z,1082,,,,,,,,,,,,,,,,,,,
RFMD,599-1030-6-ND,,Digi-Key,599-1030-6-ND,5966,1,Custom Reel,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
RFMD,599-1030-1-ND,,Digi-Key,599-1030-1-ND,3026,1,Cut Tape,USD,1.78000,1.56900,1.41680,,1.23980,,1.08732,0.96432,0.76260,,,,,,,
